OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,GRMZM2G057459,GRMZM2G148807
KAKRNA18_Kern_T232_ACATTA,Kern,Kern,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,0,1.29107
10343927_LMAD26_T234_GTCAGG,LMAD26,LMAD,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0.87784,15.80111
10344827_LMAN26_T234_CGAAGG,LMAN26,LMAN,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0,5.00587
KAKRNA14_GShoot_T234_CGTCGC,GShoot,GShoot,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0.44112,2.64671
KAKRNA2_10346259_GRoot_T234_AACGCC,GRoot,GRoot,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0,0.94708
KAKRNA27_10346929_L3Tip_T234_AATGAA,L3Tip,L3Tip,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0,6.613
KAKRNA26_L3Base_T234_AATGAA,L3Base,L3Base,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0.56586,1.41465
KAKRNA16_Kern_T234_CCTGCT,Kern,Kern,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0,1.34231
10343262_LMAN8_T8_GTGTAG,LMAN8,LMAN,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0.958,31.61411
10344826_LMAD8_T8_AGAATC,LMAD8,LMAD,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0,52.08628
KAKRNA14_GShoot_T8_GGTATA,GShoot,GShoot,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0.62564,2.50258
KAKRNA2_10346259_GRoot_T8_GGCTGC,GRoot,GRoot,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0.5945,0.5945
KAKRNA20_10346930_L3Base_T8_CAAGCA,L3Base,L3Base,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0.79041,4.34724
KAKRNA21_10346931_L3Tip_T8_CAAGCA,L3Tip,L3Tip,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0,33.05876
KAKRNA16_Kern_T8_AAGACA,Kern,Kern,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0,2.57547
10343264_LMAD26_Tx303_AGAATC,LMAD26,LMAD,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,0,30.86149
10344827_LMAN26_Tx303_CGTCGC,LMAN26,LMAN,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,0,9.96199
KAKRNA2_10346259_GRoot_Tx303_GGTATA,GRoot,GRoot,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,0.30036,1.50181
KAKRNA20_10346930_L3Base_Tx303_ACCGTG,L3Base,L3Base,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,1.39766,3.7271
KAKRNA21_10346931_L3Tip_Tx303_ACCGTG,L3Tip,L3Tip,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,0,18.19535
KAKRNA5_GShoot_Tx601_TAGGCT,GShoot,GShoot,Tx601,Tx601,282set_Tx601,Tx601,Tx601:8042MABXX:3:D8,Ames22763,0.78206,0.46924
KAKRNA6_10346261_GRoot_Tx601_TAGGCT,GRoot,GRoot,Tx601,Tx601,282set_Tx601,Tx601,Tx601:8042MABXX:3:D8,Ames22763,0,0
10344823_LMid_Tzi10_TGCTAT,L3Mid,L3Mid,Tzi10,Tzi10,282set_Tzi10,Tzi10,Tzi10,PI506248,1.56276,4.68829
KAKRNA3_GShoot_Tzi10_GAACCT,GShoot,GShoot,Tzi10,Tzi10,282set_Tzi10,Tzi10,Tzi10,PI506248,1.70282,1.13521
KAKRNA4_10346258_GRoot_Tzi10_GAACCT,GRoot,GRoot,Tzi10,Tzi10,282set_Tzi10,Tzi10,Tzi10,PI506248,0.66042,0
10343264_LMAD26_Tzi11_CGCCTG,LMAD26,LMAD,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0,28.08223
10344827_LMAN26_Tzi11_AGATAG,LMAN26,LMAN,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0.39133,12.13138
KAKRNA3_GShoot_Tzi11_TCGAGG,GShoot,GShoot,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0.83716,1.25574
KAKRNA4_10346258_GRoot_Tzi11_TCGAGG,GRoot,GRoot,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0.3709,0.3709
KAKRNA20_10346930_L3Base_Tzi11_ATAAGA,L3Base,L3Base,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0.9288,1.3932
KAKRNA21_10346931_L3Tip_Tzi11_ATAAGA,L3Tip,L3Tip,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0,29.10532
KAKRNA17_Kern_Tzi11_CAAGCA,Kern,Kern,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0,0.95098
10343264_LMAD26_Tzi16_AGTTGA,LMAD26,LMAD,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,0,58.22498
10344827_LMAN26_Tzi16_AATAGC,LMAN26,LMAN,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,0,30.88589
KAKRNA14_GShoot_Tzi16_CGAAGG,GShoot,GShoot,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,0,0.88956
KAKRNA2_10346259_GRoot_Tzi16_CAACAG,GRoot,GRoot,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,0.38552,0.77105
KAKRNA23_10346932_L3Base_Tzi16_TAATCG,L3Base,L3Base,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,1.00636,1.50954
KAKRNA24_L3Tip_Tzi16_TAATCG,L3Tip,L3Tip,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,0,19.48406
KAKRNA18_Kern_Tzi16_CAATGC,Kern,Kern,Tzi16,Tzi16,282set_Tzi16,Tzi16,Tzi16:8042MABXX:3:C8,PI540747,0,1.68085
10343264_LMAD26_Tzi18_CACTAA,LMAD26,LMAD,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0,29.6788
10344823_GShoot_Tzi18_AACCGA,GShoot,GShoot,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,2.74948,2.19958
10344825_GRoot_Tzi18_AACCGA,GRoot,GRoot,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0.34412,0
10344827_LMAN26_Tzi18_ACGTCT,LMAN26,LMAN,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0,8.59447
KAKRNA28_L3Base_Tzi18_CATCTA,L3Base,L3Base,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,1.09222,1.09222
KAKRNA28_L3Mid_Tzi18_AGAATC,L3Mid,L3Mid,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0,24.52652
KAKRNA28_L3Tip_Tzi18_TCGTTC,L3Tip,L3Tip,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0,29.22391
KAKRNA17_Kern_Tzi18_AAGTGG,Kern,Kern,Tzi18,Tzi18,282set_Tzi18,Tzi18,Tzi18:8042MABXX:3:B7,PI506253,0,0.61984
10343264_LMAD26_Tzi25_GAACCT,LMAD26,LMAD,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0,69.27331
10344827_LMAN26_Tzi25_TACCTT,LMAN26,LMAN,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0,21.44881
KAKRNA14_GShoot_Tzi25_ACGTCT,GShoot,GShoot,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0.35901,2.5131
KAKRNA2_10346259_GRoot_Tzi25_ACACGC,GRoot,GRoot,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,1.46597,1.95463
KAKRNA27_10346929_L3Tip_Tzi25_TGACAC,L3Tip,L3Tip,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0,50.49079
KAKRNA26_L3Base_Tzi25_TGACAC,L3Base,L3Base,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0.67239,3.02575
KAKRNA16_Kern_Tzi25_AACGCC,Kern,Kern,Tzi25,Tzi25,282set_Tzi25,Tzi25,Tzi25:8042MABXX:2:E6,PI506255,0,3.1828
10343264_LMAD26_Tzi9_CAATGC,LMAD26,LMAD,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,16.51631
10344827_LMAN26_Tzi9_ACAGAT,LMAN26,LMAN,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,10.30102
KAKRNA6_10346261_GRoot_Tzi9_GATCAC,GRoot,GRoot,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0.97189,0.97189
KAKRNA23_10346932_L3Base_Tzi9_CAACAG,L3Base,L3Base,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0.40234,0.80468
KAKRNA24_L3Tip_Tzi9_CAACAG,L3Tip,L3Tip,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,17.35502
KAKRNA18_Kern_Tzi9_TTGGTA,Kern,Kern,Tzi9,Tzi9,282set_Tzi9,Tzi9,Tzi9:8042MABXX:3:B3,PI506247,0,2.46238
10343927_LMAD26_U267Y_AATCCG,LMAD26,LMAD,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,26.43035
10344827_LMAN26_U267Y_GACGAT,LMAN26,LMAN,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,14.48273
KAKRNA5_GShoot_U267Y_TGCTAT,GShoot,GShoot,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,1.11073,0.37024
KAKRNA6_10346261_GRoot_U267Y_TGCTAT,GRoot,GRoot,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,1.20822,0
KAKRNA28_L3Base_U267Y_CCAATT,L3Base,L3Base,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0.4978,1.4934
KAKRNA28_L3Mid_U267Y_CAAGCA,L3Mid,L3Mid,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,4.72065
KAKRNA28_L3Tip_U267Y_TGTGCA,L3Tip,L3Tip,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,25.54789
KAKRNA16_Kern_U267Y_TTCCGC,Kern,Kern,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0,0.73486
10343262_LMAN8_Va102_CAACAG,LMAN8,LMAN,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0,21.5633
KAKRNA3_GShoot_Va102_TGGATT,GShoot,GShoot,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0.54394,4.35155
KAKRNA4_10346258_GRoot_Va102_TGGATT,GRoot,GRoot,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0.69395,0
KAKRNA28_L3Base_Va102_GTGTAG,L3Base,L3Base,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0.30609,4.59132
KAKRNA28_L3Mid_Va102_ACACGC,L3Mid,L3Mid,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0,27.30929
KAKRNA28_L3Tip_Va102_GGTATA,L3Tip,L3Tip,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,2.48172,22.33551
KAKRNA16_Kern_Va102_CAGATG,Kern,Kern,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0,1.6741
10343927_LMAN8_Va14_AACAAG,LMAN8,LMAN,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0.5114,20.45597
10344823_LMid_Va14_CGCGGA,L3Mid,L3Mid,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,1.93384,7.73537
10344826_LMAD8_Va14_AAGTGG,LMAD8,LMAD,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0.51316,41.56605
KAKRNA5_GShoot_Va14_GCAGCC,GShoot,GShoot,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,1.7574,2.92901
KAKRNA6_10346261_GRoot_Va14_GCAGCC,GRoot,GRoot,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,4.19068,1.04767
KAKRNA20_10346930_L3Base_Va14_GGCCAA,L3Base,L3Base,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0.75909,3.03634
KAKRNA21_10346931_L3Tip_Va14_GGCCAA,L3Tip,L3Tip,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0.73528,22.79375
KAKRNA16_Kern_Va14_GTAGAA,Kern,Kern,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0,2.56965
10343262_LMAN8_Va17_GGTATA,LMAN8,LMAN,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0.27874,18.95431
10344826_LMAD8_Va17_AACCGA,LMAD8,LMAD,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0,43.15876
KAKRNA5_GShoot_Va17_CTCTCG,GShoot,GShoot,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,1.75697,3.51394
KAKRNA6_10346261_GRoot_Va17_CTCTCG,GRoot,GRoot,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,3.90799,1.30266
KAKRNA20_10346930_L3Base_Va17_ATATCC,L3Base,L3Base,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,2.32813,2.91016
KAKRNA21_10346931_L3Tip_Va17_ATATCC,L3Tip,L3Tip,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0,27.11785
KAKRNA17_Kern_Va17_TTCCGC,Kern,Kern,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0,2.54325
10343262_LMAN8_Va22_GTCAGG,LMAN8,LMAN,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0.7668,22.62066
10344826_LMAD8_Va22_GCGCTG,LMAD8,LMAD,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,1.60599,58.61863
KAKRNA3_GShoot_Va22_TACCTT,GShoot,GShoot,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0.52481,2.09922
KAKRNA4_10346258_GRoot_Va22_TACCTT,GRoot,GRoot,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0.64766,0.32383
KAKRNA28_L3Base_Va22_CACTAA,L3Base,L3Base,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0.42671,5.54723
KAKRNA28_L3Mid_Va22_AACAAG,L3Mid,L3Mid,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,1.66422,22.46699
KAKRNA28_L3Tip_Va22_CTAGTC,L3Tip,L3Tip,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0,23.20402
KAKRNA18_Kern_Va22_CACACT,Kern,Kern,Va22,Va22,282set_Va22,Va22,Va22:8042MABXX:2:B12,Ames19328,0.2291,6.87302
10343262_LMAN8_Va26_GGTGAG,LMAN8,LMAN,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0,12.15621
KAKRNA14_GShoot_Va26_AGACCA,GShoot,GShoot,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,1.00669,1.67782
KAKRNA2_10346259_GRoot_Va26_AAGTGG,GRoot,GRoot,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0.28381,1.41904
KAKRNA23_10346932_L3Base_Va26_ACCGTG,L3Base,L3Base,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,1.1304,1.88401
KAKRNA24_L3Tip_Va26_ACCGTG,L3Tip,L3Tip,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,3.22383,3.8686
KAKRNA17_Kern_Va26_AGATAG,Kern,Kern,Va26,Va26,282set_Va26,Va26,Va26:8042MABXX:4:H11,PI587149,0,0.85606
10343262_LMAN8_Va35_TAATCG,LMAN8,LMAN,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0,34.19968
KAKRNA6_10346261_GRoot_Va35_GCGAAT,GRoot,GRoot,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,1.33288,1.33288
KAKRNA20_10346930_L3Base_Va35_CGATCT,L3Base,L3Base,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0.86924,1.73849
KAKRNA21_10346931_L3Tip_Va35_CGATCT,L3Tip,L3Tip,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0,25.82738
KAKRNA18_Kern_Va35_AGTACT,Kern,Kern,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0,3.24882
KAKRNA16_Kern_Va35_AGAATC,Kern,Kern,Va35,Va35,282set_Va35,Va35,Va35:8042MABXX:2:F7,PI587150,0,4.04643
10343262_LMAN8_Va59_AACAAG,LMAN8,LMAN,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,2.00282,11.01549
10344823_LMAD8_Va59_ATATCC,LMAD8,LMAD,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,1.42317,54.792
KAKRNA14_GShoot_Va59_ATTGGT,GShoot,GShoot,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0.79661,4.51414
KAKRNA2_10346259_GRoot_Va59_AATCCG,GRoot,GRoot,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0.25718,1.02872
KAKRNA27_10346929_L3Tip_Va59_AAGCTC,L3Tip,L3Tip,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0,17.20223
KAKRNA26_L3Base_Va59_AAGCTC,L3Base,L3Base,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0.52783,6.86182
KAKRNA17_Kern_Va59_ACGTCT,Kern,Kern,Va59,Va59,282set_Va59,Va59,Va59:8042MABXX:2:C5,Ames19016,0,1.35981
10343927_LMAD26_Va85_AGTACT,LMAD26,LMAD,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0.50865,25.17794
10344827_LMAN26_Va85_CTCTCG,LMAN26,LMAN,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,7.99539
KAKRNA14_GShoot_Va85_ACACGC,GShoot,GShoot,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,2.10724,2.10724
KAKRNA2_10346259_GRoot_Va85_CTCATA,GRoot,GRoot,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0.39431,0.78863
KAKRNA23_10346932_L3Base_Va85_GACGAT,L3Base,L3Base,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0.64618,0.64618
KAKRNA24_L3Tip_Va85_GACGAT,L3Tip,L3Tip,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,1.86513
KAKRNA18_Kern_Va85_ACTCTT,Kern,Kern,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0,2.52841
KAKRNA16_Kern_Va85_AACAAG,Kern,Kern,Va85,Va85,282set_Va85,Va85,Va85:8042MABXX:4:G5,Ames27193,0.26022,1.82152
10343262_LMAN8_Va99_TACCTT,LMAN8,LMAN,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0.47561,18.07315
KAKRNA5_GShoot_Va99_CAATGC,GShoot,GShoot,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0.5096,2.37815
KAKRNA6_10346261_GRoot_Va99_CAATGC,GRoot,GRoot,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0.79923,0
KAKRNA23_10346932_L3Base_Va99_CTCTCG,L3Base,L3Base,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0.56449,1.69346
KAKRNA24_L3Tip_Va99_CTCTCG,L3Tip,L3Tip,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,1.4897,7.44849
KAKRNA17_Kern_Va99_CGTCGC,Kern,Kern,Va99,Va99,282set_Va99,Va99,Va99:8042MABXX:2:A11,Ames24989,0,1.15536
10343262_LMAN8_VaW6_AATAGC,LMAN8,LMAN,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0.32051,10.57693
KAKRNA5_GShoot_VaW6_CCTAAG,GShoot,GShoot,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,1.25555,1.67406
KAKRNA6_10346261_GRoot_VaW6_CCTAAG,GRoot,GRoot,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,1.08478,0.54239
KAKRNA20_10346930_L3Base_VaW6_TTCGAG,L3Base,L3Base,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,1.03324,0.68883
KAKRNA21_10346931_L3Tip_VaW6_TTCGAG,L3Tip,L3Tip,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0.92715,11.12574
KAKRNA18_Kern_VaW6_GAGTCC,Kern,Kern,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0,2.19834
KAKRNA16_Kern_VaW6_GACGAT,Kern,Kern,VaW6,VaW6,282set_VaW6,VaW6,VaW6:8042MABXX:3:C11,Ames19000,0,1.2646
10344823_LMAD8_W117HT_TGTGCA,LMAD8,LMAD,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0.47603,49.03068
10344826_LMAN8_W117HT_GTGCCA,LMAN8,LMAN,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,14.16096
KAKRNA14_GShoot_W117HT_TGCACG,GShoot,GShoot,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0.97584,2.27696
KAKRNA2_10346259_GRoot_W117HT_CGCAAC,GRoot,GRoot,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0.30255,3.02552
KAKRNA20_10346930_L3Base_W117HT_AGTACT,L3Base,L3Base,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0.97204,4.53621
KAKRNA21_10346931_L3Tip_W117HT_AGTACT,L3Tip,L3Tip,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,27.05575
KAKRNA17_Kern_W117HT_TGCACG,Kern,Kern,W117HT,W117HT,282set_W117Ht,W117Ht,W117Ht:8042MABXX:2:E4,Ames8399,0,10.06933
10344823_LMAD8_W153R_TTCCGC,LMAD8,LMAD,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,1.3434,16.1208
10344826_LMAN8_W153R_TCAGGA,LMAN8,LMAN,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0.45516,32.31642
KAKRNA3_GShoot_W153R_GCCACA,GShoot,GShoot,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0.87822,1.53688
KAKRNA4_10346258_GRoot_W153R_GCCACA,GRoot,GRoot,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0.6977,3.48848
KAKRNA27_10346929_L3Tip_W153R_TAATCG,L3Tip,L3Tip,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,1.37082,7.5395
KAKRNA26_L3Base_W153R_TAATCG,L3Base,L3Base,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0.568,2.556
KAKRNA17_Kern_W153R_CACTAA,Kern,Kern,W153R,W153R,282set_W153R,W153R,W153R:8042MABXX:2:C11,PI587154,0.60668,1.21336
10344823_LMAD8_W182B_CTAGTC,LMAD8,LMAD,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,26.68914
KAKRNA3_GShoot_W182B_CCGCAA,GShoot,GShoot,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,2.11405,0.79277
KAKRNA4_10346258_GRoot_W182B_CCGCAA,GRoot,GRoot,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,3.00483
KAKRNA27_10346929_L3Tip_W182B_CACACT,L3Tip,L3Tip,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,17.90128
KAKRNA20_10346930_L3Base_W182B_TTAACT,L3Base,L3Base,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,2.0874,4.5227
KAKRNA21_10346931_L3Tip_W182B_TTAACT,L3Tip,L3Tip,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,14.75027
KAKRNA26_L3Base_W182B_CACACT,L3Base,L3Base,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0.96454,1.92908
KAKRNA18_Kern_W182B_ACCGTG,Kern,Kern,W182B,W182B,282set_W182B,W182B,W182B:8042MABXX:2:G11,Ames19330,0,4.99906
