TF_ID	Gene_ID_V3	Family	Gene_ID_V4
GRMZM2G023988_P01	GRMZM2G023988	C2H2	Zm00001d016911
GRMZM2G023988_P02	GRMZM2G023988	C2H2	Zm00001d016911
GRMZM2G023988_P03	GRMZM2G023988	C2H2	Zm00001d016911
GRMZM2G023988_P04	GRMZM2G023988	C2H2	Zm00001d016911
GRMZM2G024655_P01	GRMZM2G024655	C3H	Zm00001d008356
GRMZM2G027298_P01	GRMZM2G027298	C3H	Zm00001d023927
GRMZM2G027333_P01	GRMZM2G027333	C2H2	Zm00001d011223
GRMZM2G027960_P01	GRMZM2G027960	C2H2	Zm00001d010131
GRMZM2G028046_P01	GRMZM2G028046	C2H2	Zm00001d053006
GRMZM2G028492_P01	GRMZM2G028492	C3H	Zm00001d026536
GRMZM2G028766_P01	GRMZM2G028766	C2H2	Zm00001d050551
GRMZM2G028766_P02	GRMZM2G028766	C2H2	Zm00001d050551
GRMZM2G032258_P01	GRMZM2G032258	C3H	Zm00001d042965
GRMZM2G035103_P01	GRMZM2G035103	C2H2	Zm00001d013208
GRMZM2G035625_P01	GRMZM2G035625	C2H2	Zm00001d042202
GRMZM2G036837_P01	GRMZM2G036837	C3H	Zm00001d008322
GRMZM2G036837_P02	GRMZM2G036837	C3H	Zm00001d008322
GRMZM2G036837_P03	GRMZM2G036837	C3H	Zm00001d008322
GRMZM2G036837_P04	GRMZM2G036837	C3H	Zm00001d008322
GRMZM2G037200_P01	GRMZM2G037200	C3H	Zm00001d017595
GRMZM2G037200_P02	GRMZM2G037200	C3H	Zm00001d017595
GRMZM2G037574_P01	GRMZM2G037574	C2H2	Zm00001d005788
GRMZM2G038291_P01	GRMZM2G038291	C2H2	NA
GRMZM2G039889_P01	GRMZM2G039889	C3H	Zm00001d011355
GRMZM2G039889_P02	GRMZM2G039889	C3H	Zm00001d011355
GRMZM2G039889_P03	GRMZM2G039889	C3H	Zm00001d011355
GRMZM2G039889_P04	GRMZM2G039889	C3H	Zm00001d011355
GRMZM2G039889_P05	GRMZM2G039889	C3H	Zm00001d011355
GRMZM2G039889_P06	GRMZM2G039889	C3H	Zm00001d011355
GRMZM2G041799_P01	GRMZM2G041799	C3H	Zm00001d051838
GRMZM2G042666_P01	GRMZM2G042666	C2H2	Zm00001d021403
GRMZM2G046968_P01	GRMZM2G046968	C3H	Zm00001d001952
GRMZM2G046968_P02	GRMZM2G046968	C3H	Zm00001d001952
GRMZM2G048154_P01	GRMZM2G048154	C2H2	Zm00001d028667
GRMZM2G049027_P01	GRMZM2G049027	C3H	Zm00001d036594
GRMZM2G050939_P01	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G050939_P02	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G050939_P03	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G050939_P04	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G050939_P05	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G050939_P06	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G050939_P07	GRMZM2G050939	C2H2	Zm00001d035514
GRMZM2G055135_P01	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P02	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P03	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P04	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P05	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P06	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P07	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G055135_P08	GRMZM2G055135	LSD	Zm00001d049525
GRMZM2G056920_P01	GRMZM2G056920	C3H	Zm00001d053682
GRMZM2G056920_P02	GRMZM2G056920	C3H	Zm00001d053682
GRMZM2G056920_P03	GRMZM2G056920	C3H	Zm00001d053682
GRMZM2G058197_P01	GRMZM2G058197	C2H2	Zm00001d021932
GRMZM2G058868_P01	GRMZM2G058868	C2H2	Zm00001d048590
GRMZM2G060057_P01	GRMZM2G060057	LSD	Zm00001d035195
GRMZM2G061545_P01	GRMZM2G061545	C2H2	NA
GRMZM2G061897_P01	GRMZM2G061897	C2H2	Zm00001d034639
GRMZM2G068476_P01	GRMZM2G068476	C3H	Zm00001d033553
GRMZM2G068710_P07	GRMZM2G068710	C2H2	Zm00001d023558
GRMZM2G068710_P08	GRMZM2G068710	C2H2	Zm00001d023558
GRMZM2G069009_P01	GRMZM2G069009	C3H	Zm00001d040301
GRMZM2G069009_P02	GRMZM2G069009	C3H	Zm00001d040301
GRMZM2G069009_P03	GRMZM2G069009	C3H	Zm00001d040301
GRMZM2G069176_P01	GRMZM2G069176	C2H2	Zm00001d029587
GRMZM2G071034_P01	GRMZM2G071034	C3H	Zm00001d001933
GRMZM2G071034_P02	GRMZM2G071034	C3H	Zm00001d001933
GRMZM2G071101_P01	GRMZM2G071101	C2H2	Zm00001d052883
GRMZM2G074032_P01	GRMZM2G074032	C2H2	Zm00001d047976
GRMZM2G074793_P01	GRMZM2G074793	C2H2	Zm00001d025485
GRMZM2G075956_P01	GRMZM2G075956	C2H2	Zm00001d012260
GRMZM2G075956_P02	GRMZM2G075956	C2H2	Zm00001d012260
GRMZM2G081782_P01	GRMZM2G081782	C2H2	Zm00001d021842
GRMZM2G081812_P01	GRMZM2G081812	C2H2	Zm00001d006344
GRMZM2G081812_P02	GRMZM2G081812	C2H2	Zm00001d006344
GRMZM2G081812_P03	GRMZM2G081812	C2H2	Zm00001d006344
GRMZM2G084014_P01	GRMZM2G084014	C2H2	Zm00001d020923
GRMZM2G086277_P01	GRMZM2G086277	C2H2	Zm00001d036297
GRMZM2G086277_P02	GRMZM2G086277	C2H2	Zm00001d036297
GRMZM2G086530_P01	GRMZM2G086530	C2H2	Zm00001d026034
GRMZM2G086994_P01	GRMZM2G086994	C3H	Zm00001d040302
GRMZM2G086994_P02	GRMZM2G086994	C3H	Zm00001d040302
GRMZM2G086994_P03	GRMZM2G086994	C3H	Zm00001d040302
GRMZM2G086994_P04	GRMZM2G086994	C3H	Zm00001d040302
GRMZM2G087032_P01	GRMZM2G087032	C3H	Zm00001d042363
GRMZM2G087032_P02	GRMZM2G087032	C3H	Zm00001d042363
GRMZM2G087032_P03	GRMZM2G087032	C3H	Zm00001d042363
GRMZM2G087032_P04	GRMZM2G087032	C3H	Zm00001d042363
GRMZM2G089050_P01	GRMZM2G089050	C3H	Zm00001d014705
GRMZM2G089106_P01	GRMZM2G089106	LSD	Zm00001d049625
GRMZM2G089557_P01	GRMZM2G089557	C2H2	Zm00001d021990
GRMZM2G090332_P01	GRMZM2G090332	C2H2	Zm00001d002494
GRMZM2G090595_P01	GRMZM2G090595	C2H2	Zm00001d017560
GRMZM2G093305_P01	GRMZM2G093305	C2H2	Zm00001d028537
GRMZM2G093305_P02	GRMZM2G093305	C2H2	Zm00001d028537
GRMZM2G099622_P03	GRMZM2G099622	C3H	Zm00001d006619
GRMZM2G100146_P01	GRMZM2G100146	C2H2	Zm00001d011139
GRMZM2G100794_P01	GRMZM2G100794	C3H	Zm00001d004651
GRMZM2G104516_P01	GRMZM2G104516	C2H2	Zm00001d031985
GRMZM2G105092_P01	GRMZM2G105092	C2H2	Zm00001d047330
GRMZM2G105224_P01	GRMZM2G105224	C2H2	Zm00001d043243
GRMZM2G106026_P01	GRMZM2G106026	C2H2	Zm00001d029586
GRMZM2G107491_P01	GRMZM2G107491	C3H	Zm00001d012049
GRMZM2G107491_P02	GRMZM2G107491	C3H	Zm00001d012049
GRMZM2G107491_P03	GRMZM2G107491	C3H	Zm00001d012049
GRMZM2G108818_P01	GRMZM2G108818	C2H2	Zm00001d020577
GRMZM2G110107_P02	GRMZM2G110107	C2H2	Zm00001d005871
GRMZM2G110402_P01	GRMZM2G110402	C3H	Zm00001d036796
GRMZM2G110402_P02	GRMZM2G110402	C3H	Zm00001d036796
GRMZM2G110402_P03	GRMZM2G110402	C3H	Zm00001d036796
GRMZM2G112799_P01	GRMZM2G112799	C2H2	Zm00001d012427
GRMZM2G113860_P01	GRMZM2G113860	C2H2	Zm00001d047334
GRMZM2G114613_P01	GRMZM2G114613	LSD	Zm00001d041474
GRMZM2G114613_P02	GRMZM2G114613	LSD	Zm00001d041474
GRMZM2G114613_P03	GRMZM2G114613	LSD	Zm00001d041474
GRMZM2G114613_P04	GRMZM2G114613	LSD	Zm00001d041474
GRMZM2G114613_P05	GRMZM2G114613	LSD	Zm00001d041474
GRMZM2G114613_P06	GRMZM2G114613	LSD	Zm00001d041474
GRMZM2G114660_P01	GRMZM2G114660	C2H2	Zm00001d051371
GRMZM2G114688_P01	GRMZM2G114688	C3H	Zm00001d021945
GRMZM2G115388_P01	GRMZM2G115388	C2H2	Zm00001d005786
GRMZM2G117007_P01	GRMZM2G117007	C3H	Zm00001d010956
GRMZM2G119640_P01	GRMZM2G119640	C3H	Zm00001d053841
GRMZM2G119640_P02	GRMZM2G119640	C3H	Zm00001d053841
GRMZM2G119640_P04	GRMZM2G119640	C3H	Zm00001d053841
GRMZM2G119640_P06	GRMZM2G119640	C3H	Zm00001d053841
GRMZM2G120740_P03	GRMZM2G120740	C3H	Zm00001d025060
GRMZM2G120794_P01	GRMZM2G120794	C2H2	Zm00001d020575
GRMZM2G123094_P02	GRMZM2G123094	C2H2	Zm00001d031759
GRMZM2G124476_P01	GRMZM2G124476	C3H	NA
GRMZM2G124476_P02	GRMZM2G124476	C3H	NA
GRMZM2G126197_P01	GRMZM2G126197	C3H	Zm00001d014378
GRMZM2G129261_P01	GRMZM2G129261	C2H2	Zm00001d002654
GRMZM2G129261_P02	GRMZM2G129261	C2H2	Zm00001d002654
GRMZM2G129261_P03	GRMZM2G129261	C2H2	Zm00001d002654
GRMZM2G129428_P01	GRMZM2G129428	C2H2	Zm00001d042686
GRMZM2G132057_P01	GRMZM2G132057	C2H2	Zm00001d052815
GRMZM2G132756_P01	GRMZM2G132756	C2H2	Zm00001d002732
GRMZM2G134998_P01	GRMZM2G134998	C2H2	Zm00001d005566
GRMZM2G136494_P01	GRMZM2G136494	C2H2	Zm00001d026684
GRMZM2G137736_P01	GRMZM2G137736	C2H2	Zm00001d025051
GRMZM2G139160_P01	GRMZM2G139160	C2H2	Zm00001d012605
GRMZM2G140016_P01	GRMZM2G140016	C2H2	Zm00001d050730
GRMZM2G140033_P01	GRMZM2G140033	C2H2	NA
GRMZM2G141031_P01	GRMZM2G141031	C2H2	Zm00001d020683
GRMZM2G142502_P02	GRMZM2G142502	C2H2	Zm00001d005323
GRMZM2G142502_P03	GRMZM2G142502	C2H2	Zm00001d005323
GRMZM2G143723_P01	GRMZM2G143723	C2H2	Zm00001d039467
GRMZM2G146514_P01	GRMZM2G146514	C3H	Zm00001d049223
GRMZM2G146514_P02	GRMZM2G146514	C3H	Zm00001d049223
GRMZM2G146514_P03	GRMZM2G146514	C3H	Zm00001d049223
GRMZM2G147623_P01	GRMZM2G147623	C3H	Zm00001d004541
GRMZM2G147623_P02	GRMZM2G147623	C3H	Zm00001d004541
GRMZM2G149347_P01	GRMZM2G149347	C3H	Zm00001d039101
GRMZM2G149347_P02	GRMZM2G149347	C3H	Zm00001d039101
GRMZM2G150011_P01	GRMZM2G150011	C2H2	Zm00001d020037
GRMZM2G150262_P01	GRMZM2G150262	C3H	Zm00001d026587
GRMZM2G150776_P01	GRMZM2G150776	C2H2	NA
GRMZM2G151309_P01	GRMZM2G151309	C2H2	Zm00001d009030
GRMZM2G151689_P01	GRMZM2G151689	C3H	Zm00001d046740
GRMZM2G151689_P02	GRMZM2G151689	C3H	Zm00001d046740
GRMZM2G151689_P03	GRMZM2G151689	C3H	Zm00001d046740
GRMZM2G157197_P01	GRMZM2G157197	C2H2	Zm00001d028371
GRMZM2G157197_P02	GRMZM2G157197	C2H2	Zm00001d028371
GRMZM2G157197_P03	GRMZM2G157197	C2H2	Zm00001d028371
GRMZM2G157927_P01	GRMZM2G157927	C3H	Zm00001d044074
GRMZM2G157927_P02	GRMZM2G157927	C3H	Zm00001d044074
GRMZM2G158141_P01	GRMZM2G158141	C2H2	Zm00001d024883
GRMZM2G159032_P01	GRMZM2G159032	C2H2	Zm00001d038832
GRMZM2G159032_P03	GRMZM2G159032	C2H2	Zm00001d038832
GRMZM2G159032_P04	GRMZM2G159032	C2H2	Zm00001d038832
GRMZM2G161255_P01	GRMZM2G161255	C2H2	Zm00001d047170
GRMZM2G164359_P01	GRMZM2G164359	C3H	Zm00001d053397
GRMZM2G165355_P01	GRMZM2G165355	C2H2	Zm00001d047968
GRMZM2G165355_P03	GRMZM2G165355	C2H2	Zm00001d047968
GRMZM2G166782_P01	GRMZM2G166782	C2H2	Zm00001d020573
GRMZM2G170520_P01	GRMZM2G170520	C2H2	Zm00001d002731
GRMZM2G171073_P02	GRMZM2G171073	C2H2	Zm00001d028139
GRMZM2G171942_P01	GRMZM2G171942	C3H	Zm00001d008735
GRMZM2G172605_P01	GRMZM2G172605	C2H2	Zm00001d004497
GRMZM2G172605_P02	GRMZM2G172605	C2H2	Zm00001d004497
GRMZM2G173124_P01	GRMZM2G173124	C3H	Zm00001d008812
GRMZM2G173124_P03	GRMZM2G173124	C3H	Zm00001d008812
GRMZM2G173124_P04	GRMZM2G173124	C3H	Zm00001d008812
GRMZM2G173425_P01	GRMZM2G173425	LSD	Zm00001d033262
GRMZM2G173425_P02	GRMZM2G173425	LSD	Zm00001d033262
GRMZM2G173425_P03	GRMZM2G173425	LSD	Zm00001d033262
GRMZM2G175000_P01	GRMZM2G175000	C2H2	Zm00001d035701
GRMZM2G175000_P02	GRMZM2G175000	C2H2	Zm00001d035701
GRMZM2G177693_P01	GRMZM2G177693	C2H2	Zm00001d044261
GRMZM2G177693_P02	GRMZM2G177693	C2H2	Zm00001d044261
GRMZM2G177693_P03	GRMZM2G177693	C2H2	Zm00001d044261
GRMZM2G177693_P04	GRMZM2G177693	C2H2	Zm00001d044261
GRMZM2G177693_P05	GRMZM2G177693	C2H2	Zm00001d044261
GRMZM2G179677_P01	GRMZM2G179677	C2H2	Zm00001d031992
GRMZM2G179677_P02	GRMZM2G179677	C2H2	Zm00001d031992
GRMZM2G179677_P03	GRMZM2G179677	C2H2	Zm00001d031992
GRMZM2G179677_P04	GRMZM2G179677	C2H2	Zm00001d031992
GRMZM2G179677_P05	GRMZM2G179677	C2H2	Zm00001d031992
GRMZM2G179677_P06	GRMZM2G179677	C2H2	Zm00001d031992
GRMZM2G180979_P01	GRMZM2G180979	C3H	Zm00001d033610
GRMZM2G302891_P01	GRMZM2G302891	C2H2	Zm00001d041506
GRMZM2G302891_P02	GRMZM2G302891	C2H2	Zm00001d041506
GRMZM2G302891_P03	GRMZM2G302891	C2H2	Zm00001d041506
GRMZM2G305582_P01	GRMZM2G305582	C3H	Zm00001d024534
GRMZM2G305582_P02	GRMZM2G305582	C3H	Zm00001d024534
GRMZM2G305582_P03	GRMZM2G305582	C3H	Zm00001d024534
GRMZM2G306357_P01	GRMZM2G306357	C3H	Zm00001d044260
GRMZM2G306357_P02	GRMZM2G306357	C3H	Zm00001d044260
GRMZM2G306935_P01	GRMZM2G306935	C3H	Zm00001d020242
GRMZM2G307402_P01	GRMZM2G307402	C2H2	Zm00001d036330
GRMZM2G315515_P01	GRMZM2G315515	C3H	NA
GRMZM2G320287_P01	GRMZM2G320287	C2H2	Zm00001d016632
GRMZM2G327741_P01	GRMZM2G327741	C2H2	Zm00001d010415
GRMZM2G329159_P01	GRMZM2G329159	C2H2	Zm00001d027677
GRMZM2G338056_P01	GRMZM2G338056	C2H2	Zm00001d045211
GRMZM2G344974_P01	GRMZM2G344974	C2H2	Zm00001d018510
GRMZM2G345155_P01	GRMZM2G345155	C2H2	NA
GRMZM2G350621_P01	GRMZM2G350621	C2H2	Zm00001d039892
GRMZM2G357688_P01	GRMZM2G357688	C2H2	Zm00001d021386
GRMZM2G359589_P01	GRMZM2G359589	C2H2	Zm00001d049137
GRMZM2G376061_P01	GRMZM2G376061	C2H2	Zm00001d042933
GRMZM2G380515_P01	GRMZM2G380515	C2H2	Zm00001d010842
GRMZM2G380515_P02	GRMZM2G380515	C2H2	Zm00001d010842
GRMZM2G380515_P04	GRMZM2G380515	C2H2	Zm00001d010842
GRMZM2G395842_P01	GRMZM2G395842	C3H	Zm00001d045887
GRMZM2G395842_P02	GRMZM2G395842	C3H	Zm00001d045887
GRMZM2G400714_P01	GRMZM2G400714	C2H2	Zm00001d034145
GRMZM2G402027_P01	GRMZM2G402027	C2H2	Zm00001d026166
GRMZM2G403590_P01	GRMZM2G403590	C2H2	Zm00001d005787
GRMZM2G408436_P01	GRMZM2G408436	C2H2	Zm00001d044013
GRMZM2G409452_P01	GRMZM2G409452	C2H2	NA
GRMZM2G417574_P01	GRMZM2G417574	C2H2	Zm00001d015525
GRMZM2G422205_P01	GRMZM2G422205	C3H	NA
GRMZM2G427438_P01	GRMZM2G427438	C3H	Zm00001d028828
GRMZM2G431157_P01	GRMZM2G431157	C2H2	Zm00001d023788
GRMZM2G435357_P01	GRMZM2G435357	C2H2	NA
GRMZM2G436344_P01	GRMZM2G436344	C2H2	NA
GRMZM2G443109_P01	GRMZM2G443109	C2H2	NA
GRMZM2G445684_P01	GRMZM2G445684	C2H2	Zm00001d031416
GRMZM2G455889_P01	GRMZM2G455889	C2H2	Zm00001d006736
GRMZM2G459540_P01	GRMZM2G459540	C2H2	Zm00001d031277
GRMZM2G459614_P01	GRMZM2G459614	C2H2	Zm00001d050143
GRMZM2G464580_P01	GRMZM2G464580	C2H2	Zm00001d029553
GRMZM2G465595_P01	GRMZM2G465595	C2H2	Zm00001d028361
GRMZM2G470422_P01	GRMZM2G470422	C2H2	Zm00001d034783
GRMZM2G475017_P01	GRMZM2G475017	C3H	Zm00001d008323
GRMZM2G475017_P02	GRMZM2G475017	C3H	Zm00001d008323
GRMZM2G475017_P03	GRMZM2G475017	C3H	Zm00001d008323
GRMZM2G475017_P04	GRMZM2G475017	C3H	Zm00001d008323
GRMZM2G703281_P01	GRMZM2G703281	C2H2	Zm00001d005837
GRMZM5G801627_P01	GRMZM5G801627	C3H	Zm00001d037769
GRMZM5G801627_P02	GRMZM5G801627	C3H	Zm00001d037769
GRMZM5G828179_P01	GRMZM5G828179	C2H2	Zm00001d039254
GRMZM5G830949_P01	GRMZM5G830949	C3H	Zm00001d011470
GRMZM5G842019_P01	GRMZM5G842019	C3H	NA
GRMZM5G842019_P02	GRMZM5G842019	C3H	NA
GRMZM5G845366_P01	GRMZM5G845366	C3H	Zm00001d013497
GRMZM5G849788_P01	GRMZM5G849788	C3H	NA
GRMZM5G883760_P01	GRMZM5G883760	C2H2	Zm00001d029584
GRMZM5G884137_P01	GRMZM5G884137	C2H2	Zm00001d026113
GRMZM5G884137_P02	GRMZM5G884137	C2H2	Zm00001d026113
GRMZM5G885700_P01	GRMZM5G885700	C2H2	Zm00001d016793
GRMZM5G885700_P02	GRMZM5G885700	C2H2	Zm00001d016793
GRMZM5G887286_P01	GRMZM5G887286	C2H2	Zm00001d007339
GRMZM5G898314_P02	GRMZM5G898314	C2H2	Zm00001d012092
AC165178.2_FGP004	AC165178.2_FG004	MYB	Zm00001d005760
AC197146.3_FGP002	AC197146.3_FG002	MYB	Zm00001d023282
AC203535.4_FGP001	AC203535.4_FG001	MYB	Zm00001d042287
AC206901.3_FGP005	AC206901.3_FG005	MYB	Zm00001d025864
AC213884.3_FGP002	AC213884.3_FG002	MYB	Zm00001d037994
AC217264.3_FGP005	AC217264.3_FG005	MYB	Zm00001d033075
GRMZM2G000818_P01	GRMZM2G000818	MYB	Zm00001d022628
GRMZM2G001223_P03	GRMZM2G001223	MYB	Zm00001d016952
GRMZM2G001824_P01	GRMZM2G001824	MYB	Zm00001d024726
GRMZM2G001875_P01	GRMZM2G001875	MYB	Zm00001d039496
GRMZM2G002128_P01	GRMZM2G002128	MYB	Zm00001d038270
GRMZM2G003406_P01	GRMZM2G003406	MYB	Zm00001d011669
GRMZM2G004090_P01	GRMZM2G004090	MYB	Zm00001d046519
GRMZM2G005066_P01	GRMZM2G005066	MYB	Zm00001d044975
GRMZM2G006352_P01	GRMZM2G006352	MYB	Zm00001d011614
GRMZM2G011422_P01	GRMZM2G011422	MYB	Zm00001d050185
GRMZM2G013581_P01	GRMZM2G013581	MYB	Zm00001d035604
GRMZM2G015021_P01	GRMZM2G015021	MYB	Zm00001d052069
GRMZM2G017268_P01	GRMZM2G017268	MYB	Zm00001d052804
GRMZM2G017268_P02	GRMZM2G017268	MYB	Zm00001d052804
GRMZM2G017520_P01	GRMZM2G017520	MYB	Zm00001d040527
GRMZM2G020772_P01	GRMZM2G020772	MYB	Zm00001d039893
GRMZM2G020772_P02	GRMZM2G020772	MYB	Zm00001d039893
GRMZM2G022686_P01	GRMZM2G022686	MYB	Zm00001d047671
GRMZM2G024468_P01	GRMZM2G024468	MYB	Zm00001d032178
GRMZM2G027697_P01	GRMZM2G027697	MYB	Zm00001d017243
GRMZM2G028054_P01	GRMZM2G028054	MYB	Zm00001d012544
GRMZM2G028054_P02	GRMZM2G028054	MYB	Zm00001d012544
GRMZM2G028054_P03	GRMZM2G028054	MYB	Zm00001d012544
GRMZM2G031323_P01	GRMZM2G031323	MYB	Zm00001d021761
GRMZM2G032655_P01	GRMZM2G032655	MYB	Zm00001d003412
GRMZM2G037650_P01	GRMZM2G037650	MYB	Zm00001d032032
GRMZM2G038722_P01	GRMZM2G038722	MYB	Zm00001d002476
GRMZM2G040924_P01	GRMZM2G040924	MYB	Zm00001d017385
GRMZM2G041415_P01	GRMZM2G041415	MYB	Zm00001d041853
GRMZM2G043792_P01	GRMZM2G043792	MYB	Zm00001d051117
GRMZM2G044824_P01	GRMZM2G044824	MYB	Zm00001d045560
GRMZM2G045748_P01	GRMZM2G045748	MYB	Zm00001d020457
GRMZM2G045748_P02	GRMZM2G045748	MYB	Zm00001d020457
GRMZM2G046443_P01	GRMZM2G046443	MYB	Zm00001d031515
GRMZM2G047600_P01	GRMZM2G047600	MYB	Zm00001d009066
GRMZM2G047626_P01	GRMZM2G047626	MYB	Zm00001d041576
GRMZM2G048136_P02	GRMZM2G048136	MYB	Zm00001d048623
GRMZM2G048295_P01	GRMZM2G048295	MYB	Zm00001d003064
GRMZM2G048910_P01	GRMZM2G048910	MYB	Zm00001d037334
GRMZM2G050305_P01	GRMZM2G050305	MYB	NA
GRMZM2G050550_P01	GRMZM2G050550	MYB	Zm00001d019712
GRMZM2G051256_P01	GRMZM2G051256	MYB	Zm00001d040621
GRMZM2G051528_P01	GRMZM2G051528	MYB	Zm00001d009088
GRMZM2G051793_P01	GRMZM2G051793	MYB	Zm00001d018776
GRMZM2G052377_P01	GRMZM2G052377	MYB	Zm00001d039700
GRMZM2G052606_P01	GRMZM2G052606	MYB	Zm00001d023931
GRMZM2G054111_P01	GRMZM2G054111	MYB	Zm00001d027623
GRMZM2G055158_P01	GRMZM2G055158	MYB	Zm00001d051788
GRMZM2G056407_P01	GRMZM2G056407	MYB	Zm00001d022227
GRMZM2G056986_P01	GRMZM2G056986	MYB	Zm00001d012337
GRMZM2G057027_P02	GRMZM2G057027	MYB	Zm00001d028842
GRMZM2G064630_P01	GRMZM2G064630	MYB	Zm00001d006922
GRMZM2G064744_P01	GRMZM2G064744	MYB	Zm00001d044538
GRMZM2G069325_P02	GRMZM2G069325	MYB	Zm00001d038930
GRMZM2G070523_P01	GRMZM2G070523	MYB	Zm00001d013801
GRMZM2G070523_P02	GRMZM2G070523	MYB	Zm00001d013801
GRMZM2G070523_P03	GRMZM2G070523	MYB	Zm00001d013801
GRMZM2G070849_P01	GRMZM2G070849	MYB	Zm00001d028930
GRMZM2G073836_P01	GRMZM2G073836	MYB	NA
GRMZM2G077147_P01	GRMZM2G077147	MYB	Zm00001d033815
GRMZM2G077789_P01	GRMZM2G077789	MYB	Zm00001d038338
GRMZM2G078820_P01	GRMZM2G078820	MYB	Zm00001d036768
GRMZM2G079123_P01	GRMZM2G079123	MYB	Zm00001d032206
GRMZM2G079458_P01	GRMZM2G079458	MYB	Zm00001d008602
GRMZM2G079458_P02	GRMZM2G079458	MYB	Zm00001d008602
GRMZM2G079458_P03	GRMZM2G079458	MYB	Zm00001d008602
GRMZM2G079458_P04	GRMZM2G079458	MYB	Zm00001d008602
GRMZM2G081557_P01	GRMZM2G081557	MYB	Zm00001d026197
GRMZM2G081919_P01	GRMZM2G081919	MYB	Zm00001d042910
GRMZM2G081919_P02	GRMZM2G081919	MYB	Zm00001d042910
GRMZM2G081919_P03	GRMZM2G081919	MYB	Zm00001d042910
GRMZM2G081919_P04	GRMZM2G081919	MYB	Zm00001d042910
GRMZM2G081919_P05	GRMZM2G081919	MYB	Zm00001d042910
GRMZM2G081919_P06	GRMZM2G081919	MYB	Zm00001d042910
GRMZM2G083239_P01	GRMZM2G083239	MYB	Zm00001d040426
GRMZM2G084583_P01	GRMZM2G084583	MYB	Zm00001d032024
GRMZM2G084799_P01	GRMZM2G084799	MYB	NA
GRMZM2G087955_P01	GRMZM2G087955	MYB	Zm00001d005300
GRMZM2G088189_P01	GRMZM2G088189	MYB	Zm00001d014989
GRMZM2G088783_P01	GRMZM2G088783	MYB	Zm00001d043687
GRMZM2G089244_P01	GRMZM2G089244	MYB	Zm00001d053060
GRMZM2G089686_P01	GRMZM2G089686	MYB	Zm00001d048383
GRMZM2G090837_P01	GRMZM2G090837	MYB	Zm00001d005307
GRMZM2G093647_P01	GRMZM2G093647	MYB	Zm00001d037999
GRMZM2G093660_P01	GRMZM2G093660	MYB	Zm00001d037998
GRMZM2G093789_P01	GRMZM2G093789	MYB	Zm00001d036551
GRMZM2G093789_P02	GRMZM2G093789	MYB	Zm00001d036551
GRMZM2G095904_P01	GRMZM2G095904	MYB	Zm00001d017268
GRMZM2G096358_P01	GRMZM2G096358	MYB	Zm00001d008528
GRMZM2G097636_P01	GRMZM2G097636	MYB	Zm00001d026203
GRMZM2G097638_P01	GRMZM2G097638	MYB	Zm00001d026204
GRMZM2G098179_P01	GRMZM2G098179	MYB	Zm00001d047182
GRMZM2G102790_P01	GRMZM2G102790	MYB	Zm00001d035918
GRMZM2G104551_P01	GRMZM2G104551	MYB	Zm00001d021296
GRMZM2G104551_P02	GRMZM2G104551	MYB	Zm00001d021296
GRMZM2G104551_P03	GRMZM2G104551	MYB	Zm00001d021296
GRMZM2G104789_P01	GRMZM2G104789	MYB	Zm00001d013164
GRMZM2G104789_P02	GRMZM2G104789	MYB	Zm00001d013164
GRMZM2G105137_P01	GRMZM2G105137	MYB	Zm00001d002750
GRMZM2G106558_P02	GRMZM2G106558	MYB	Zm00001d032240
GRMZM2G108959_P01	GRMZM2G108959	MYB	Zm00001d053124
GRMZM2G110135_P01	GRMZM2G110135	MYB	Zm00001d031270
GRMZM2G111045_P01	GRMZM2G111045	MYB	Zm00001d051269
GRMZM2G111117_P01	GRMZM2G111117	MYB	Zm00001d050400
GRMZM2G111731_P01	GRMZM2G111731	MYB	Zm00001d040423
GRMZM2G115859_P01	GRMZM2G115859	MYB	Zm00001d005784
GRMZM2G117244_P01	GRMZM2G117244	MYB	Zm00001d020569
GRMZM2G119693_P01	GRMZM2G119693	MYB	Zm00001d009435
GRMZM2G121570_P01	GRMZM2G121570	MYB	Zm00001d033265
GRMZM2G123202_P01	GRMZM2G123202	MYB	Zm00001d002843
GRMZM2G124715_P01	GRMZM2G124715	MYB	Zm00001d004744
GRMZM2G124715_P03	GRMZM2G124715	MYB	Zm00001d004744
GRMZM2G125522_P01	GRMZM2G125522	MYB	Zm00001d042830
GRMZM2G126566_P01	GRMZM2G126566	MYB	Zm00001d020408
GRMZM2G126566_P02	GRMZM2G126566	MYB	Zm00001d020408
