Chr	WinCenter	tP	Tajima	nSites	pi
9	107087500	NA	NA	11828	NA
9	107112500	NA	NA	9683	NA
9	107137500	NA	NA	17200	NA
9	107162500	NA	NA	8039	NA
9	107187500	25.065094	0.797109	2195	0.0114191772209567
9	107212500	NA	NA	3643	NA
9	107237500	51.391616	-0.899753	5107	0.0100629755237909
9	107262500	NA	NA	4858	NA
9	107287500	31.274812	-1.259506	3521	0.00888236637318944
9	107312500	NA	NA	10903	NA
9	107337500	120.801137	-0.721509	23935	0.00504704980154585
9	107362500	NA	NA	18219	NA
9	107387500	NA	NA	13713	NA
9	107412500	NA	NA	19224	NA
9	107437500	NA	NA	18700	NA
9	107462500	NA	NA	18607	NA
9	107487500	NA	NA	14428	NA
9	107512500	39.533188	-0.811011	6966	0.0056751633649153
9	107537500	6.457253	-1.602134	2301	0.00280628118209474
9	107562500	NA	NA	22420	NA
9	107587500	NA	NA	16900	NA
9	107612500	NA	NA	21168	NA
9	107637500	NA	NA	9561	NA
9	107662500	109.165872	-0.725471	19036	0.00573470645093507
9	107687500	NA	NA	19302	NA
9	107712500	60.513225	-0.601151	8281	0.00730747796159884
9	107737500	52.572792	-1.353901	10223	0.00514259923701457
9	107762500	113.282018	-1.52779	23728	0.0047741915879973
9	107787500	NA	NA	20751	NA
9	107812500	NA	NA	18782	NA
9	107837500	100.838596	-1.712166	23730	0.00424941407501054
9	107862500	74.643086	-1.826249	23594	0.00316364694413834
9	107887500	NA	NA	23572	NA
9	107912500	NA	NA	12598	NA
9	107937500	NA	NA	22444	NA
9	107962500	43.556493	-1.065271	9092	0.00479063935327761
9	107987500	NA	NA	2112	NA
9	108012500	NA	NA	6263	NA
9	108037500	NA	NA	4638	NA
9	108062500	NA	NA	12078	NA
9	108087500	NA	NA	12656	NA
9	108112500	NA	NA	20002	NA
9	108137500	NA	NA	8878	NA
9	108162500	NA	NA	21473	NA
9	108187500	NA	NA	16440	NA
9	108212500	NA	NA	21559	NA
9	108237500	NA	NA	8204	NA
9	108262500	NA	NA	7206	NA
9	108287500	74.173163	-1.648895	14203	0.00522235886784482
9	108312500	65.800872	-0.813513	6945	0.00947456760259179
9	108337500	NA	NA	14608	NA
9	108362500	15.005876	-1.500446	2819	0.00532312025540972
9	108387500	NA	NA	18511	NA
9	108412500	160.137471	-0.393922	20334	0.00787535511950428
9	108437500	NA	NA	10130	NA
9	108462500	NA	NA	5464	NA
9	108487500	NA	NA	10226	NA
9	108512500	NA	NA	21564	NA
9	108537500	NA	NA	20049	NA
9	108562500	45.544144	-1.55233	6247	0.0072905625100048
9	108587500	NA	NA	14183	NA
9	108612500	NA	NA	12773	NA
9	108637500	NA	NA	6871	NA
9	108662500	77.370834	-0.641673	13922	0.00555745108461428
9	108687500	33.05217	0.020244	5260	0.0062836825095057
9	108712500	NA	NA	20278	NA
9	108737500	4.771773	-1.853763	1829	0.00260895188627665
9	108762500	69.694331	-0.771367	13194	0.00528227459451266
9	108787500	80.069079	0.179027	15423	0.00519153724956234
9	108812500	NA	NA	13004	NA
9	108837500	NA	NA	10419	NA
9	108862500	NA	NA	15867	NA
9	108887500	NA	NA	23074	NA
9	108912500	NA	NA	8684	NA
9	108937500	NA	NA	18874	NA
9	108962500	NA	NA	14196	NA
9	108987500	41.485469	-0.391601	4714	0.00880048133220195
9	109012500	NA	NA	10869	NA
9	109037500	NA	NA	16222	NA
9	109062500	NA	NA	24046	NA
9	109087500	NA	NA	11416	NA
9	109112500	NA	NA	6357	NA
9	109137500	NA	NA	18959	NA
9	109162500	NA	NA	12757	NA
9	109187500	NA	NA	21348	NA
9	109212500	79.91349	-0.748714	15584	0.00512791901950719
9	109237500	50.747965	-1.135932	10348	0.00490413268264399
9	109262500	44.255553	-0.60482	9069	0.00487987131988091
9	109412500	NA	NA	16945	NA
9	109437500	NA	NA	14112	NA
9	109462500	91.181183	-0.273353	17529	0.00520173329910434
9	109487500	40.645536	-1.354663	23220	0.00175045374677003
9	109512500	26.338897	-1.88019	20685	0.0012733331883007
9	109537500	10.582789	-1.903668	11370	0.000930764204045734
9	109562500	82.324318	-1.727742	24805	0.00331885982664785
9	109587500	51.969431	-1.733878	18073	0.00287552874453605
9	109612500	NA	NA	20673	NA
9	109637500	54.414861	-1.61699	15166	0.0035879507450877
9	109662500	NA	NA	16429	NA
9	109687500	NA	NA	9789	NA
9	109712500	58.138306	-1.821666	21448	0.00271066327862738
9	109737500	64.234608	-1.701016	19686	0.00326295885400792
9	109762500	16.990794	-1.507706	11360	0.00149566848591549
9	109787500	15.435536	-1.6672	12735	0.00121205622300746
9	109812500	56.647707	-1.804826	23911	0.00236910656183347
9	109837500	NA	NA	22791	NA
9	109862500	38.869722	-1.959737	23302	0.00166808522873573
9	109887500	NA	NA	22675	NA
9	109912500	56.966781	-1.605778	10454	0.00544928075377846
9	109937500	12.254799	-0.251554	2733	0.00448400987925357
9	110012500	0.74832	-1.692563	1026	0.000729356725146199
9	110037500	98.69471	0.194541	12639	0.00780874357148509
9	110062500	95.636973	-0.689071	22528	0.00424524915660511
9	110087500	75.837041	-1.451673	20299	0.00373599886693926
9	110112500	NA	NA	24275	NA
9	110137500	NA	NA	20142	NA
9	110162500	21.838402	-2.097847	16138	0.00135322852893791
9	110187500	45.099292	-1.160246	11495	0.00392338338408004
9	110212500	NA	NA	22844	NA
9	110237500	NA	NA	17739	NA
9	110262500	NA	NA	14521	NA
9	110287500	NA	NA	11028	NA
9	110312500	NA	NA	14065	NA
9	110337500	NA	NA	14937	NA
9	110362500	NA	NA	19376	NA
9	110387500	NA	NA	9856	NA
9	110412500	NA	NA	8492	NA
9	110437500	NA	NA	10992	NA
9	110462500	NA	NA	7237	NA
9	110487500	NA	NA	5991	NA
9	110512500	NA	NA	5177	NA
9	110537500	NA	NA	4804	NA
9	110562500	41.602014	-0.792473	4490	0.00926548195991091
9	110587500	NA	NA	5658	NA
9	110612500	283.826295	0.597948	22586	0.0125664701585053
9	110637500	NA	NA	18295	NA
9	110662500	NA	NA	11838	NA
9	110687500	NA	NA	22475	NA
9	110712500	95.6272	-1.373413	17346	0.00551292517006803
9	110737500	147.692454	-0.852732	17972	0.00821791976407745
9	110762500	142.218509	-1.081932	21258	0.00669011708533258
9	110787500	NA	NA	17356	NA
9	110812500	NA	NA	10770	NA
9	110837500	26.807149	-1.840632	4180	0.00641319354066986
9	110862500	49.964973	-1.623703	8634	0.00578700173731758
9	110887500	NA	NA	17632	NA
9	110912500	39.36134	-1.357625	5172	0.00761046790409899
9	110937500	160.424197	-0.034348	16514	0.00971443605425699
9	110962500	NA	NA	17954	NA
9	110987500	NA	NA	14920	NA
9	111012500	129.795448	-1.12865	23234	0.00558644434879917
9	111037500	NA	NA	18372	NA
9	111062500	149.583592	-1.276246	23687	0.00631500789462574
9	111087500	32.850391	-1.99324	11343	0.00289609371418496
9	111112500	64.301696	-1.689125	12110	0.0053098014863749
9	111137500	NA	NA	18733	NA
9	111162500	85.775927	-1.483771	19716	0.0043505745080138
9	111187500	213.044585	0.42892	20261	0.0105150083905039
9	111212500	87.943237	-0.934868	17577	0.00500331325027024
9	111237500	NA	NA	19443	NA
9	111262500	56.636097	-1.232583	17338	0.00326658766870458
9	111287500	48.19711	-1.237507	12918	0.00373100402539093
9	111312500	NA	NA	12846	NA
9	111337500	136.329347	-0.650025	22689	0.00600860976684737
9	111362500	44.511358	-1.334207	13496	0.0032981148488441
9	111387500	123.810834	-1.399379	22073	0.00560915299234359
9	111412500	113.17362	-1.446714	24306	0.00465620093803999
9	111437500	NA	NA	8237	NA
9	111462500	28.683184	-1.568593	8498	0.0033752864203342
9	111487500	NA	NA	21112	NA
9	111512500	NA	NA	15402	NA
9	111537500	NA	NA	20528	NA
9	111562500	21.475801	-1.622296	10818	0.00198519144019227
9	111587500	25.89904	-1.441339	10742	0.00241100726121765
9	111612500	92.135089	-1.224566	21442	0.00429694473463296
9	111637500	NA	NA	22151	NA
9	111662500	123.404068	-1.4993	24087	0.00512326433345788
9	111687500	NA	NA	17405	NA
9	111712500	NA	NA	12586	NA
9	111737500	4.271009	-2.269812	2629	0.00162457550399391
9	111762500	NA	NA	13838	NA
9	111787500	NA	NA	22909	NA
9	111812500	77.094177	-1.192698	9160	0.00841639486899563
9	111837500	NA	NA	18350	NA
9	111862500	116.814663	-1.396138	21524	0.00542718188998327
9	111887500	102.903266	-1.437435	24987	0.00411827214151359
9	111912500	64.609288	-1.590262	22548	0.00286541103423807
9	111937500	62.060616	-1.185186	15416	0.0040257275557862
9	111962500	NA	NA	23724	NA
9	111987500	58.289405	-1.583999	14593	0.00399434009456589
9	112012500	58.133311	-1.741537	22908	0.00253768600488912
9	112037500	62.069592	-1.863844	20587	0.00301498965366493
9	112062500	23.461024	-2.179854	22028	0.00106505465770837
9	112087500	44.052199	-1.948076	23939	0.00184018542963365
9	112112500	32.551382	-1.859979	14634	0.00222436668033347
9	112137500	8.446967	-1.779971	6402	0.00131942627303968
9	112162500	NA	NA	23401	NA
9	112187500	NA	NA	22662	NA
9	112212500	NA	NA	22534	NA
9	112237500	84.353811	-1.517085	20473	0.00412024671518585
9	112262500	NA	NA	24742	NA
9	112287500	NA	NA	20172	NA
9	112312500	75.799205	-1.224488	21111	0.00359050755530292
9	112337500	NA	NA	18303	NA
9	112362500	NA	NA	23825	NA
9	112387500	NA	NA	22012	NA
9	112412500	78.458848	-1.858302	24361	0.00322067435655351
9	112437500	99.418042	-1.382114	19896	0.00499688590671492
9	112462500	66.342106	-2.014016	21275	0.00311831285546416
9	112487500	7.422445	-2.103739	3345	0.00221896711509716
9	112612500	23.606084	1.372672	4012	0.00588386939182453
9	112687500	27.863679	-1.887616	6462	0.00431192804085422
9	112712500	104.233454	-1.509523	23439	0.00444700942872989
9	112737500	45.177506	-1.857592	17741	0.00254650279014712
9	112762500	89.63975	-0.192657	19646	0.00456274814211544
9	112787500	17.11936	-2.133581	13990	0.00122368548963545
9	112812500	85.749114	-1.745751	19688	0.00435539993904917
9	112837500	40.600199	-2.066614	20829	0.00194921498871765
9	112862500	38.971268	-1.793317	14921	0.00261184022518598
9	112887500	50.1847	-1.49782	13912	0.00360729585968948
9	112912500	NA	NA	17196	NA
9	112937500	64.44075	-1.225389	17458	0.00369118742123955
9	112962500	NA	NA	12494	NA
9	112987500	NA	NA	18407	NA
9	113012500	46.63152	-1.853877	19833	0.00235120859174104
9	113037500	16.978541	-0.918289	7160	0.00237130460893855
9	113062500	NA	NA	16069	NA
9	113087500	NA	NA	22528	NA
9	113112500	68.116229	-1.860401	24781	0.00274872801743271
9	113137500	NA	NA	10597	NA
9	113162500	47.897901	-1.907286	24450	0.00195901435582822
9	113187500	20.008568	-1.691831	9406	0.00212721326812673
9	113212500	NA	NA	20736	NA
9	113237500	NA	NA	19871	NA
9	113262500	NA	NA	24080	NA
9	113287500	58.339293	-1.099347	17135	0.00340468590604027
9	113312500	54.375376	-1.463248	15049	0.00361322187520766
9	113337500	79.358792	-1.523592	19203	0.00413262469405822
9	113362500	143.575895	-1.175568	21753	0.00660028019123799
9	113387500	127.11676	-0.397774	15487	0.00820796539032737
9	113412500	NA	NA	19571	NA
9	113437500	NA	NA	9650	NA
9	113462500	NA	NA	8345	NA
9	113487500	NA	NA	16392	NA
9	113512500	NA	NA	21533	NA
9	113537500	NA	NA	15061	NA
9	113562500	NA	NA	23839	NA
9	113587500	NA	NA	14947	NA
9	113612500	NA	NA	23440	NA
9	113637500	NA	NA	22310	NA
9	113662500	NA	NA	24718	NA
9	113687500	NA	NA	20513	NA
9	113712500	NA	NA	24961	NA
9	113737500	NA	NA	19603	NA
9	113762500	NA	NA	12438	NA
9	113787500	NA	NA	17018	NA
9	113812500	NA	NA	9828	NA
9	113837500	34.062147	-0.694418	5737	0.00593727505664982
9	113862500	NA	NA	24639	NA
9	113887500	62.719658	-0.936576	18403	0.0034081213932511
9	113912500	NA	NA	23855	NA
9	113937500	NA	NA	23198	NA
9	113962500	NA	NA	20503	NA
9	113987500	12.418194	0.031568	2787	0.00445575672766415
9	114012500	2.600446	-1.063292	619	0.0042010436187399
9	114037500	NA	NA	9000	NA
9	114062500	24.015144	0.734447	2996	0.00801573564753004
9	114087500	61.883952	2.514665	4431	0.0139661367637102
9	114112500	104.74516	2.27117	6401	0.0163638743946258
9	114137500	NA	NA	8587	NA
9	114162500	NA	NA	12734	NA
9	114187500	43.114576	-1.161045	5920	0.00728286756756757
9	114237500	40.823511	-0.191599	4066	0.0100402142154452
9	114262500	NA	NA	4275	NA
9	114287500	NA	NA	8334	NA
9	114312500	NA	NA	5532	NA
9	114337500	NA	NA	14785	NA
9	114362500	188.664582	0.212206	16028	0.011770937234839
9	114387500	3.127337	-1.515517	1501	0.00208350233177881
9	114412500	NA	NA	893	NA
9	114512500	9.547702	2.161566	1064	0.00897340413533835
9	114562500	13.922255	-0.571531	3626	0.00383956287920574
9	114737500	0.834734	0.685757	546	0.00152881684981685
9	114762500	0.000718	-0.269137	194	3.70103092783505e-06
9	114787500	41.907158	-1.935341	16127	0.00259857121597321
9	114812500	100.964982	-1.710573	20450	0.00493716293398533
9	114837500	70.444945	-0.845809	15335	0.00459373622432344
9	114862500	120.467804	-0.948025	22109	0.00544881288163191
9	114887500	138.277943	-0.903041	18336	0.00754133633289703
9	114912500	64.200345	-1.681285	14524	0.00442029365188653
9	114937500	166.360314	-0.858839	21318	0.0078037486631016
9	114962500	NA	NA	22193	NA
9	114987500	77.791762	-0.906762	15874	0.00490057717021545
9	115012500	127.630502	-0.496959	15455	0.00825820135878357
9	115037500	159.315525	-0.684582	24454	0.00651490655925411
9	115062500	150.630628	-0.563715	22615	0.0066606512491709
9	115087500	66.628953	-1.486809	16964	0.00392766759019099
9	115112500	61.32703	-1.416557	15807	0.00387973872335041
9	115137500	NA	NA	17998	NA
9	115162500	44.464333	-1.965897	22414	0.00198377500669225
9	115187500	57.705266	-1.350325	20763	0.00277923546693638
9	115212500	105.919944	-0.890116	23635	0.00448148694732388
9	115237500	91.140154	-1.091852	20097	0.00453501288749565
9	115262500	45.253093	-2.095747	22840	0.00198130880035026
9	115287500	NA	NA	22505	NA
9	115312500	NA	NA	17127	NA
9	115337500	NA	NA	21249	NA
9	115362500	74.628023	-1.818476	22225	0.0033578413048369
9	115387500	NA	NA	23767	NA
9	115412500	NA	NA	24753	NA
9	115437500	136.295373	-0.392761	15247	0.0089391600314816
9	115462500	NA	NA	17249	NA
9	115487500	84.685297	-1.565457	19427	0.00435915463015391
9	115512500	68.209499	-1.253124	17259	0.0039521118836549
9	115537500	88.428575	-0.543535	13486	0.00655706473379801
9	115562500	47.030493	-1.934769	15267	0.00308053271762625
9	115587500	29.130993	-1.215768	5561	0.00523844506383744
9	115612500	108.401872	-1.240348	20723	0.00523099319596584
9	115637500	NA	NA	19694	NA
9	115662500	19.15521	-2.022925	10634	0.00180131747225879
9	115687500	85.647856	-1.710536	23015	0.00372139283076255
9	115712500	NA	NA	20851	NA
9	115737500	2.591978	-1.779554	1271	0.0020393217938631
9	115762500	62.358978	-0.760241	11046	0.00564539000543183
9	115787500	56.897066	-1.437688	17167	0.0033143278382944
9	115812500	NA	NA	21086	NA
9	115837500	177.550657	-0.833437	24229	0.00732802249370589
9	115862500	27.996965	-1.982298	14918	0.00187672375653573
9	115887500	NA	NA	18427	NA
9	115912500	NA	NA	9238	NA
9	115937500	20.949746	-2.147782	15457	0.0013553565374911
9	115962500	NA	NA	21418	NA
9	115987500	NA	NA	6189	NA
9	116012500	NA	NA	5400	NA
9	116037500	NA	NA	3364	NA
9	116062500	NA	NA	4981	NA
9	116087500	24.974755	-1.722254	3687	0.00677373338757798
9	116112500	21.473782	-1.664462	2601	0.00825597154940408
9	116137500	NA	NA	7075	NA
9	116162500	NA	NA	15222	NA
9	116187500	64.531541	-1.872672	13315	0.00484652955313556
9	116212500	NA	NA	21351	NA
9	116237500	NA	NA	12370	NA
9	116262500	NA	NA	20702	NA
9	116287500	NA	NA	14896	NA
9	116312500	NA	NA	8096	NA
9	116337500	35.92013	-1.834348	5344	0.00672158121257485
9	116362500	NA	NA	9982	NA
9	116387500	NA	NA	6519	NA
9	116412500	103.708146	1.606062	6076	0.0170684901250823
9	116437500	NA	NA	18050	NA
9	116462500	36.308151	-1.514525	7135	0.00508873875262789
9	116487500	34.371909	-1.640395	7085	0.00485136330275229
9	116512500	NA	NA	13132	NA
9	116537500	49.110757	-0.865994	12258	0.0040064249469734
9	116562500	NA	NA	19865	NA
9	116587500	NA	NA	16088	NA
9	116612500	30.79293	-0.581386	3277	0.00939668294171498
9	116637500	NA	NA	5982	NA
9	116662500	22.164507	-1.74024	3171	0.00698975307473983
9	116687500	NA	NA	3689	NA
9	116712500	72.314365	-0.903552	9023	0.00801444807713621
9	116737500	NA	NA	10570	NA
9	116762500	NA	NA	16279	NA
9	116787500	NA	NA	9689	NA
9	116812500	NA	NA	21521	NA
9	116837500	146.760701	-1.078123	18823	0.00779688152791797
9	116862500	NA	NA	21127	NA
9	116887500	107.518022	-1.336824	22614	0.00475448934288494
9	116912500	54.72207	-1.945662	20609	0.00265525110388665
9	116937500	NA	NA	14994	NA
9	116962500	NA	NA	9694	NA
9	116987500	NA	NA	15641	NA
9	117012500	4.579703	-2.208234	4606	0.000994290707772471
9	117037500	NA	NA	18488	NA
9	117062500	NA	NA	24529	NA
9	117087500	NA	NA	14825	NA
9	117112500	NA	NA	20764	NA
9	117137500	NA	NA	14838	NA
9	117162500	NA	NA	16185	NA
9	117187500	9.414061	-1.824794	2738	0.00343829839298758
9	117212500	NA	NA	13157	NA
9	117237500	NA	NA	10129	NA
9	117262500	NA	NA	17208	NA
9	117287500	NA	NA	8339	NA
9	117312500	27.461484	-1.566152	4544	0.00604346038732394
9	117337500	NA	NA	5315	NA
9	117362500	NA	NA	13658	NA
9	117387500	NA	NA	21015	NA
9	117412500	NA	NA	24664	NA
9	117437500	NA	NA	22950	NA
9	117462500	NA	NA	13912	NA
9	117487500	32.76885	-1.727303	5718	0.00573082371458552
9	117512500	NA	NA	7968	NA
9	117537500	NA	NA	23041	NA
9	117562500	NA	NA	22233	NA
9	117587500	NA	NA	6213	NA
9	117612500	38.587363	-2.105566	21840	0.00176682065018315
9	117637500	47.620433	-2.097332	22781	0.0020903574469953
9	117662500	47.025647	-1.925547	18244	0.00257759520938391
9	117687500	35.811021	-1.234118	16249	0.00220389076250846
9	117712500	30.214464	-2.104893	18974	0.00159241404026563
9	117737500	65.275173	-1.754908	24350	0.00268070525667351
9	117762500	NA	NA	14809	NA
9	117787500	NA	NA	20658	NA
9	117812500	46.028437	-0.943322	16258	0.00283112541518022
9	117837500	NA	NA	16603	NA
9	117862500	NA	NA	21060	NA
9	117887500	NA	NA	23692	NA
9	117912500	80.593598	-0.689329	10473	0.00769536885324167
9	117937500	62.308667	-0.850474	11254	0.00553657961613648
9	117962500	99.841148	-1.48383	24755	0.00403317099575843
9	117987500	NA	NA	21424	NA
9	118012500	52.094145	-1.577543	11493	0.00453268467762986
9	118037500	207.093294	-0.038524	19977	0.0103665862742153
9	118062500	NA	NA	18365	NA
9	118087500	31.885982	-1.719436	5171	0.00616630864436279
9	118112500	46.173566	-1.712447	8320	0.00554970745192308
9	118137500	36.411972	-1.550867	5613	0.0064870785676109
9	118162500	177.302536	1.285782	13133	0.0135005357496383
9	118187500	21.130207	-1.434446	3716	0.00568627744886975
9	118212500	28.008507	-1.616223	4407	0.00635545881552076
9	118237500	24.467802	-1.591677	4352	0.00562219715073529
9	118262500	NA	NA	7336	NA
9	118287500	12.028611	-1.95137	4872	0.00246892672413793
9	118312500	56.6208	-0.146503	5961	0.00949854051333669
9	118337500	16.886888	-0.961582	1364	0.0123804164222874
9	118362500	1.642779	-0.947443	247	0.00665092712550607
9	118387500	129.769772	-0.851309	11189	0.011597977656627
9	118412500	NA	NA	5793	NA
9	118437500	NA	NA	10537	NA
9	118462500	NA	NA	8982	NA
9	118487500	NA	NA	7566	NA
9	118512500	NA	NA	6066	NA
9	118537500	NA	NA	5348	NA
9	118562500	NA	NA	8111	NA
9	118587500	NA	NA	7706	NA
9	118612500	54.076785	-1.133054	4257	0.0127030267794221
9	118637500	NA	NA	11139	NA
9	118662500	NA	NA	5050	NA
9	118687500	NA	NA	9524	NA
9	118712500	NA	NA	16455	NA
9	118737500	NA	NA	5227	NA
9	118762500	11.812091	-1.758824	3080	0.00383509448051948
9	118787500	NA	NA	16255	NA
9	118812500	NA	NA	17205	NA
9	118837500	NA	NA	22639	NA
9	118862500	NA	NA	18176	NA
9	118887500	12.818534	-0.895595	5841	0.0021945786680363
9	118912500	NA	NA	16479	NA
9	118937500	NA	NA	1074	NA
9	118962500	NA	NA	813	NA
9	119012500	4.755078	1.104759	389	0.0122238508997429
9	119037500	NA	NA	10109	NA
9	119062500	NA	NA	13158	NA
9	119087500	NA	NA	17863	NA
9	119112500	NA	NA	6217	NA
9	119137500	8.212991	0.682782	939	0.00874652928647497
9	119162500	NA	NA	3904	NA
9	119187500	NA	NA	15558	NA
9	119212500	NA	NA	13788	NA
9	119237500	5.822897	1.972584	224	0.0259950758928571
9	119262500	115.412378	-0.247726	13690	0.00843041475529584
9	119287500	156.959653	-0.272405	18285	0.00858406633852885
9	119312500	113.025536	-1.294689	21002	0.00538165584230073
9	119337500	NA	NA	22051	NA
9	119362500	NA	NA	21042	NA
9	119387500	NA	NA	21471	NA
9	119412500	73.939128	-1.227311	22135	0.00334037171899706
9	119437500	NA	NA	15259	NA
9	119462500	67.627981	-1.351242	20605	0.00328211506915797
9	119487500	NA	NA	23835	NA
9	119512500	18.817292	-1.745408	10359	0.00181651626604885
9	119537500	NA	NA	24078	NA
9	119562500	NA	NA	24207	NA
9	119587500	NA	NA	13253	NA
9	119612500	NA	NA	21516	NA
9	119637500	NA	NA	24307	NA
9	119662500	NA	NA	23601	NA
9	119687500	NA	NA	23947	NA
9	119712500	NA	NA	22848	NA
9	119737500	NA	NA	21930	NA
9	119762500	NA	NA	13760	NA
9	119787500	80.965706	-1.641501	20920	0.00387025363288719
9	119812500	NA	NA	21565	NA
9	119837500	30.319524	-1.511998	12662	0.00239452882640973
9	119862500	13.92702	-1.426445	5409	0.00257478646699945
9	119887500	NA	NA	15810	NA
9	119912500	NA	NA	18495	NA
9	119937500	NA	NA	19356	NA
9	119962500	NA	NA	24174	NA
9	119987500	NA	NA	9055	NA
9	120012500	NA	NA	13532	NA
9	120037500	NA	NA	15019	NA
9	120062500	29.68418	-0.042695	6469	0.00458868140361725
9	120087500	36.326483	-1.134629	7140	0.00508774271708684
9	120112500	NA	NA	18365	NA
9	120137500	NA	NA	20738	NA
9	120162500	125.435598	-0.68426	15057	0.00833071647738593
9	120187500	NA	NA	21162	NA
9	120212500	57.017181	-0.989415	12352	0.00461602825453368
9	120237500	NA	NA	11001	NA
9	120262500	140.756466	0.180535	18078	0.00778606405575838
9	120287500	179.855033	0.451697	22143	0.00812243295849704
9	120312500	45.688998	-1.29979	12318	0.00370912469556746
9	120337500	108.666634	-0.133855	16462	0.0066010590450735
9	120362500	NA	NA	14549	NA
9	120387500	NA	NA	11835	NA
9	120412500	NA	NA	19863	NA
9	120437500	NA	NA	13503	NA
9	120462500	NA	NA	21193	NA
9	120487500	71.361389	-1.341953	8865	0.00804979007332205
9	120512500	NA	NA	23767	NA
9	120537500	42.825128	-2.07127	22009	0.00194580071788814
9	120562500	67.693909	-1.908388	18757	0.00360899445540332
9	120587500	NA	NA	24704	NA
9	120612500	NA	NA	24926	NA
9	120637500	61.362132	-1.814647	17851	0.00343746187888634
9	120662500	NA	NA	16480	NA
9	120687500	66.911308	-0.648481	15328	0.00436529932150313
9	120712500	NA	NA	18573	NA
9	120737500	68.321218	-1.428408	17130	0.0039883956800934
9	120762500	29.101409	-1.416872	11378	0.0025576910704869
9	120787500	31.899962	-1.249026	10230	0.00311827585532747
9	120812500	84.442355	-1.158817	15352	0.00550041395257947
9	120837500	14.077353	-1.814219	8551	0.00164628148754532
9	120862500	46.542167	-1.848055	22008	0.00211478403307888
9	120887500	NA	NA	17176	NA
